nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,alamat,link_alamat
Kerang Ijo Saus Tiram,35000,Main Course,gurih asin savory kerang saus tiram,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Rica-rica,35000,Main Course,gurih asin pedas rempah kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Lada Hitam,35000,Main Course,gurih asin pedas lada hitam kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Asam Manis,35000,Main Course,gurih asin asam manis kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Rebus,32000,Main Course,gurih asin savory kerang rebus,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Ijo Saos Mentega,32000,Main Course,gurih asin buttery kerang mentega,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Saus Padang,30000,Main Course,gurih asin pedas kerang saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Saus Tiram,30000,Main Course,gurih asin savory kerang saus tiram,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Asam Manis,30000,Main Course,gurih asin asam manis kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Rica-Rica,30000,Main Course,gurih asin pedas rempah kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Lada Hitam,30000,Main Course,gurih asin pedas lada hitam kerang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara gorengMentega,30000,Main Course,gurih asin buttery kerang goreng mentega,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Kerang Dara Rebus,30000,Main Course,gurih asin savory kerang rebus,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Saus Padang,37500,Main Course,gurih asin pedas cumi saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi goreng Mentega,37500,Main Course,gurih asin buttery cumi goreng,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Telor Asin,36000,Main Course,gurih asin creamy cumi telur asin,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi goreng Tepung,36000,Main Course,gurih asin crispy cumi tepung,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Cah Brokoli,30000,Main Course,gurih asin savory cumi brokoli,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Saus Tiram,37500,Main Course,gurih asin savory cumi saus tiram,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Lada Hitam,37500,Main Course,gurih asin pedas lada hitam cumi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Cumi Asam Manis,35000,Main Course,gurih asin asam manis cumi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Sauce Padang,37000,Main Course,gurih asin pedas udang saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang goreng Mentega,35000,Main Course,gurih asin buttery udang goreng,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Lada Hitam,37000,Main Course,gurih asin pedas lada hitam udang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Telor Asin,35000,Main Course,gurih asin creamy udang telur asin,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Kuluyuk,35000,Main Course,gurih asin asam manis udang crispy,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Sauce Tiram,35000,Main Course,gurih asin savory udang saus tiram,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Cah Brokoli,30000,Main Course,gurih asin savory udang brokoli,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Cah Kembang Kol,30000,Main Course,gurih asin savory udang kembang kol sayur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang goreng Tepung,35000,Main Course,gurih asin crispy udang tepung,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Cah Tauge,30000,Main Course,gurih asin savory udang tauge,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Udang Cah Cabe Ijo,33000,Main Course,gurih asin pedas udang cabe ijo,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Lada Hitam,35000,Main Course,gurih asin pedas lada hitam sapi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Telor Asin,35000,Main Course,gurih asin creamy sapi telur asin,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Sapi,35000,Main Course,gurih asin manis savory bistik sapi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Cah Kembang Kol,34000,Main Course,gurih asin savory sapi kembang kol sayur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Sauce Padang,35000,Main Course,gurih asin pedas sapi saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi goreng Nanking,30000,Main Course,gurih asin manis sapi tepung,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Cah Caesim,33000,Main Course,gurih asin savory sapi caisim,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Cah Pokcay,33000,Main Course,gurih asin savory sapi pokcay,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Cah Cabe Ijo,35000,Main Course,gurih asin pedas sapi cabe ijo,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Sapi Rica-rica,37000,Main Course,gurih asin pedas rempah sapi rica,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila Goreng Kering,46000,Main Course,gurih asin crispy ikan nila,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila Saus Padang,46000,Main Course,gurih asin pedas ikan nila,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila Tahu Tausi,46000,Main Course,gurih asin fermentasi nila tausi ikan,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila gorengLada Hitam,46000,Main Course,gurih asin pedas lada hitam nila ikan,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Nila gorengRica-Rica,46000,Main Course,gurih asin pedas rempah nila ikan,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
"Cumi,udang,jagung Saus Padang",71000,Main Course,gurih asin pedas seafood saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
"Kerang Dara,kerang Ijo,jagung Saus Padang",52000,Main Course,gurih asin pedas kerang saus padang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
"Cumi,udang,kerang Dara,kerang Ijo, Jagung Saus Padang",109000,Main Course,gurih asin pedas seafood campur,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
"Kepiting,jagung",92000,Main Course,gurih asin savory kepiting jagung,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Ayam,38000,Main Course,gurih asin manis savory bistik ayam,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Udang,32000,Main Course,gurih asin manis savory bistik udang,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Ikan,35000,Main Course,gurih asin manis savory bistik ikan,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Bistik Cumi,32000,Main Course,gurih asin manis savory bistik cumi,Bakmiseafood99,https://gofood.co.id/jakarta/restaurant/bakmie-seafood-99-kali-sari-1-cijantung-09a74d8d-d3fe-4e73-8bc0-eb0ba960c433,"Jl. Kalisari Raya No. 63, Cijantung, Jakarta",https://maps.app.goo.gl/f1oxgMrhSxdeAxzE8
Es Teler,20190,Dessert,manis creamy segar dingin buah santan,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Campur Shanghai,20190,Dessert,manis segar dingin campur buah jelly,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Sirop,10340,Beverage,manis segar dingin air kelapa sirup,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Teler Moca,21440,Dessert,manis creamy dingin moka buah santan,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Teler Keju,23940,Dessert,manis creamy gurih dingin buah keju,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Campur Moca,21440,Beverage,manis creamy segar dingin moka campur,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Kerok,20190,Dessert,creamy manis dingin alpukat,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Kocok,20190,Beverage,creamy manis dingin alpukat susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Kelapa,21440,Dessert,creamy manis segar dingin alpukat kelapa,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Nangka,20190,Dessert,creamy manis fruity dingin alpukat nangka,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Alpukat Keju,23940,Dessert,creamy manis gurih dingin alpukat keju,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Muda,15190,Beverage,manis segar dingin kelapa muda,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Nangka,20190,Beverage,manis segar fruity dingin kelapa nangka,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Susu,17690,Beverage,creamy manis segar dingin kelapa susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Moca Susu,20190,Beverage,creamy manis dingin moka kelapa susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Jeruk,21440,Beverage,manis asam segar dingin kelapa jeruk,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Jeruk Susu,23940,Beverage,creamy manis asam dingin kelapa jeruk susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Bulat,21440,Beverage,segar ringan dingin air kelapa,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Kelapa Bulat Gula,21440,Beverage,manis segar dingin air kelapa gula,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Jeruk,11440,Beverage,manis asam segar dingin jeruk,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
Es Jeruk Susu,17690,Beverage,creamy manis asam dingin jeruk susu,Es Sinar Garut,https://gofood.co.id/jakarta/restaurant/es-sinar-garut-hermantap-cab-kenanga-kalisari-ii-2348e0d4-d97c-421d-9b33-979e79c75fbb,Jl Kalisari 2 No.35 (Depan Masjid Nurul Iman),https://maps.app.goo.gl/wQX5owHkVxHBx5sK9
